id_osc,tx_razao_social_osc,tx_nome_fantasia_osc,cd_natureza_juridica_osc,tx_nome_natureza_juridica,ano_inicio,div_cnae20_corrigido,grp_cnae20_corrigido,clas_cnae20_corrigido,tx_nome_classe_atividade_economica,sbcl_cnae_corrigido,tx_nome_subclasse_atividade_economica,tx_bairro,edmu_cd_municipio,edmu_nm_municipio,eduf_cd_uf,eduf_sg_uf,agg_tx_nome_area_atuacao,agg_tx_nome_subarea_atuacao
600981,ASSOCIACAO DAS IGREJAS BATISTAS DO LITORAL PAULISTA,SEMINARIO TEOLOGICO BATISTA DO LITORAL PAULISTA,3999,Associação Privada,2004.0,94.0,949.0,94910.0,Atividades de organizações religiosas,9491000.0,Atividades de organizações religiosas ou filosóficas,CAMPO GRANDE,3548500.0,Santos,35.0,SP,Religião,Religião
601035,IGREJA BATISTA DO MARAPE,,3999,Associação Privada,1977.0,94.0,949.0,94910.0,Atividades de organizações religiosas,9491000.0,Atividades de organizações religiosas ou filosóficas,MARAPE,3548500.0,Santos,35.0,SP,Religião,Religião
601181,GRUPO ESPIRITA CRISTAO DE SANTOS,,3999,Associação Privada,1978.0,94.0,949.0,94910.0,Atividades de organizações religiosas,9491000.0,Atividades de organizações religiosas ou filosóficas,ESTUARIO,3548500.0,Santos,35.0,SP,Religião,Religião
601182,GRUPO ESPIRITA CRISTAO DE SANTOS,CRECHE LAR ESCOLA IRMA SCHEILA,3999,Associação Privada,1989.0,85.0,851.0,85121.0,Educação infantil - pré-escola,8512100.0,Educação infantil - pré-escola,ESTUARIO,3548500.0,Santos,35.0,SP,Religião,Religião
601256,ASSOCIACAO DO PESSOAL TECNICO ADMINISTRATIVO DA CODESP,ATAC,3999,Associação Privada,1985.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,VILA MATHIAS,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
601258,LAR EVANGELICO DE AMPARO A VELHICE,,3999,Associação Privada,1983.0,87.0,871.0,87115.0,"Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes prestadas em residências coletivas e particulares",8711502.0,Instituições de longa permanência para idosos,VILA SAO JORGE,3548500.0,Santos,35.0,SP,Assistência social,Assistência social
601260,MUSEU DE ARTE SACRA DE SANTOS,,3999,Associação Privada,1984.0,91.0,910.0,91023.0,"Atividades de museus e de exploração, restauração artística e conservação de lugares e prédios históricos e atrações similares",9102301.0,Atividades de museus e de exploração de lugares e prédios históricos e atrações similares,MORRO DE SAO BENTO,3548500.0,Santos,35.0,SP,Saúde,Outros serviços de saúde
601322,IGREJA BATISTA MEMORIAL DE SANTOS,,3999,Associação Privada,1986.0,94.0,949.0,94910.0,Atividades de organizações religiosas,9491000.0,Atividades de organizações religiosas ou filosóficas,CAMPO GRANDE,3548500.0,Santos,35.0,SP,Religião,Religião
601323,PRIMEIRA IGREJA BATISTA DE SANTOS,,3999,Associação Privada,1986.0,94.0,949.0,94910.0,Atividades de organizações religiosas,9491000.0,Atividades de organizações religiosas ou filosóficas,CENTRO,3548500.0,Santos,35.0,SP,Religião,Religião
601402,ASSOCIACAO DOS ADVOGADOS DE SANTOS,,3999,Associação Privada,1984.0,94.0,941.0,94120.0,Atividades de organizações associativas profissionais,9412000.0,Atividades de organizações associativas profissionais,GONZAGA,3548500.0,Santos,35.0,SP,"Associações patronais, profissionais e de produtores rurais",Associações profissionais
601724,MINISTERIO EVANGELICO CRISTO E A VIDA,,3999,Associação Privada,1986.0,94.0,949.0,94910.0,Atividades de organizações religiosas,9491000.0,Atividades de organizações religiosas ou filosóficas,ENCRUZILHADA,3548500.0,Santos,35.0,SP,Religião,Religião
601855,CLUBE DO PELICANO,,3999,Associação Privada,1985.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,VILA MATHIAS,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
601860,ASSOCIACAO RENATINHO,,3999,Associação Privada,1984.0,88.0,880.0,88006.0,Serviços de assistência social sem alojamento,8800600.0,Serviços de assistência social sem alojamento,MORRO DA NOVA CINTRA,3548500.0,Santos,35.0,SP,Assistência social,Assistência social
601890,ASSOCIACAO DOS EX-ALUNOS DO COLEGIO STELLA MARIS,AEA STELLA MARIS,3999,Associação Privada,1986.0,88.0,880.0,88006.0,Serviços de assistência social sem alojamento,8800600.0,Serviços de assistência social sem alojamento,VILA MATHIAS,3548500.0,Santos,35.0,SP,Educação e pesquisa,Outras formas de educação/ensino
601891,ASSOCIACAO DOS EX-ALUNOS DO COLEGIO STELLA MARIS,,3999,Associação Privada,1995.0,88.0,880.0,88006.0,Serviços de assistência social sem alojamento,8800600.0,Serviços de assistência social sem alojamento,JABAQUARA,3548500.0,Santos,35.0,SP,Assistência social,Assistência social
601892,ASSOCIACAO DOS EX-ALUNOS DO COLEGIO STELLA MARIS,CENTRO DE CONVIVENCIA SANTA RITA,3999,Associação Privada,1995.0,88.0,880.0,88006.0,Serviços de assistência social sem alojamento,8800600.0,Serviços de assistência social sem alojamento,BOQUEIRAO,3548500.0,Santos,35.0,SP,Assistência social,Assistência social
601893,ASSOCIACAO DOS EX-ALUNOS DO COLEGIO STELLA MARIS,CRECHE MADRE ALIX,3999,Associação Privada,1995.0,88.0,880.0,88006.0,Serviços de assistência social sem alojamento,8800600.0,Serviços de assistência social sem alojamento,VL MATIAS,3548500.0,Santos,35.0,SP,Educação e pesquisa,Educação infantil
602441,ASSOC. DOS COND. AUTON. DE TAXIS DE SANTOS RADIO TAXI,ASSOCIACAO DE RADIO TAXI,3999,Associação Privada,1986.0,94.0,941.0,94120.0,Atividades de organizações associativas profissionais,9412000.0,Atividades de organizações associativas profissionais,VILA MATHIAS,3548500.0,Santos,35.0,SP,"Associações patronais, profissionais e de produtores rurais",Associações profissionais
602483,FUNDACAO 'DOM DAVID',FUNDACAO 'DOM DAVID',3999,Associação Privada,1987.0,96.0,960.0,96092.0,Atividades de serviços pessoais não especificadas anteriormente,9609299.0,Outras atividades de serviços pessoais não especificadas anteriormente,CAMPO GRANDE,3548500.0,Santos,35.0,SP,Assistência social,Assistência social
602573,ASSOCIACAO DE PAIS AMIGOS E EDUCADORES DE AUTISTAS,APAEA,3999,Associação Privada,1987.0,87.0,872.0,87204.0,"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química",8720499.0,"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química não especificadas anteriormente",VILA MATHIAS,3548500.0,Santos,35.0,SP,Assistência social; Educação e pesquisa,Ensino fundamental
602574,CASA VO BENEDITA,,3999,Associação Privada,1987.0,87.0,873.0,87301.0,Atividades de assistência social prestadas em residências coletivas e particulares,8730199.0,Atividades de assistência social prestadas em residências coletivas e particulares não especificadas anteriormente,AREIA BRANCA,3548500.0,Santos,35.0,SP,Assistência social,Assistência social
602575,CASA VO BENEDITA,CASA VO BENEDITA - UNIDADE II,3999,Associação Privada,2009.0,88.0,880.0,88006.0,Serviços de assistência social sem alojamento,8800600.0,Serviços de assistência social sem alojamento,VILA NOVA,3548500.0,Santos,35.0,SP,Assistência social,Assistência social
602625,IGREJA BATISTA DO CALVARIO,CALVARIO,3999,Associação Privada,1987.0,94.0,949.0,94910.0,Atividades de organizações religiosas,9491000.0,Atividades de organizações religiosas ou filosóficas,MACUCO,3548500.0,Santos,35.0,SP,Religião,Religião
602737,ASSOCIACAO BRAZ CUBAS,BRAZ CUBAS,3999,Associação Privada,1987.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,ENCRUZILHADA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
602774,ASSOCIACAO OND'AZUL RADIOTAXI DOS MOTORISTAS DE SANTOS,,3999,Associação Privada,1987.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,APARECIDA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
603057,SOCIEDADE EDUCATIVA E BENEFICENTE ESTRELA DA ESPERANCA,STAR OF HOPE E ESTRELA DA ESPERANCA,3999,Associação Privada,1971.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,EMBARE,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
603475,''ASSOCIACAO DE RETRANSMISSAO DE ENSINO TELEPRESENCIAL DA BAIXADA SANTISTA'',LFG - SANTOS,3999,Associação Privada,2007.0,94.0,949.0,94995.0,Atividades associativas não especificadas anteriormente,9499500.0,Atividades associativas não especificadas anteriormente,GONZAGA,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
603510,ASSOCIACAO MUNDO NOVO,,3999,Associação Privada,2006.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,JARDIM RADIO CLUBE,3548500.0,Santos,35.0,SP,Educação e pesquisa,Educação infantil
603521,ASSOCIACAO NACIONAL DE DESENVOLVIMENTO ESPORTE E EDUCACAO - ANDEE,,3999,Associação Privada,2006.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,GONZAGA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
603601,VIDAS RECICLADAS,VIR,3999,Associação Privada,2004.0,94.0,949.0,94995.0,Atividades associativas não especificadas anteriormente,9499500.0,Atividades associativas não especificadas anteriormente,VILA MATHIAS,3548500.0,Santos,35.0,SP,Assistência social; Outras atividades associativas,Assistência social; Associações de atividades não especificadas anteriormente
603656,CRECHE COMUNITARIA AMIGOS,,3999,Associação Privada,2007.0,85.0,851.0,85112.0,Educação infantil - creche,8511200.0,Educação infantil - creche,MORRO SO BENTO,3548500.0,Santos,35.0,SP,Educação e pesquisa,Educação infantil
603657,CRECHE COMUNITARIA AMIGOS,CRECHE AMIGOS - UNIDADE II,3999,Associação Privada,2010.0,85.0,851.0,85112.0,Educação infantil - creche,8511200.0,Educação infantil - creche,VILA SAO JORGE,3548500.0,Santos,35.0,SP,Educação e pesquisa,Educação infantil
603998,FUNDACAO SAO FRANCISCO XAVIER,CENTRO DE ATENDIMENTO AO CLIENTE,3069,Fundação Privada,2003.0,86.0,869.0,86909.0,Atividades de atenção à saúde humana não especificadas anteriormente,8690999.0,Outras atividades de atenção à saúde humana não especificadas anteriormente,VILA MATHIAS,3548500.0,Santos,35.0,SP,Saúde,Outros serviços de saúde
604037,ABRACCII - ASSOCIACAO BRASILEIRA DE APOIO E COMBATE AO CANCER INFANTO JUVENIL,ABRACCII,3999,Associação Privada,2014.0,,,,,,,VILA MATHIAS,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
604056,"ASSOCIACAO EDUCACIONAL, CULTURAL, ESPORTIVA E RECREATIVA PROJETO TIA EGLE",PROJETO TIA EGLE,3999,Associação Privada,2008.0,94.0,949.0,94936.0,Atividades de organizações associativas ligadas à cultura e à arte,9493600.0,Atividades de organizações associativas ligadas à cultura e à arte,JARDIM CASTELO,3548500.0,Santos,35.0,SP,Educação e pesquisa,Educação infantil
604095,ASSOCIACAO DE PROTECAO AO CAMINHONEIRO - APROCAM,APROCAM,3999,Associação Privada,2009.0,94.0,949.0,94995.0,Atividades associativas não especificadas anteriormente,9499500.0,Atividades associativas não especificadas anteriormente,VILA MATHIAS,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
604102,"AEXS ASSOCIACAO DOS EXECUTIVOS DE SANTOS, SAO PAULO E SAO VICENTE",AEXS,3999,Associação Privada,2009.0,94.0,949.0,94995.0,Atividades associativas não especificadas anteriormente,9499500.0,Atividades associativas não especificadas anteriormente,PONTA DA PRAIA,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
604261,ASSOCIACAO SOCIAL SAGRADA FAMILIA,ASSOCIACAO SOCIAL SAGRADA FAMILIA,3999,Associação Privada,2009.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,JARDIM CASTELO,3548500.0,Santos,35.0,SP,Educação e pesquisa,Educação infantil
604373,ASSOC BRASIL DE APOIO AOS APOSENTADOS PENSION E SERV PUBLIC - ASBP,ASBP,3999,Associação Privada,2011.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,APARECIDA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
604432,"NOVA DIMENSAO - ORGANIZACAO DE APOIO SOCIAL, EDUCATIVO E CULTURAL AS PESSOAS COM NECESSIDADES ESPECIAIS E MINORIAS EXCLUIDAS DOS SISTEMAS COMUNS",NOVA DIMENSAO,3999,Associação Privada,2010.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,APARECIDA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
604446,ASSOCIACAO FILANTROPICA CATOLICA ORTODOXA,,3999,Associação Privada,1999.0,94.0,949.0,94910.0,Atividades de organizações religiosas,9491000.0,Atividades de organizações religiosas ou filosóficas,VILA BELMIRO,3548500.0,Santos,35.0,SP,Educação e pesquisa,Educação infantil
604447,FUNDACAO TV EDUCATIVA UNIVERSIDADE CATOLICA DE SANTOS,,3069,Fundação Privada,1999.0,60.0,602.0,60217.0,Atividades de televisão aberta,6021700.0,Atividades de televisão aberta,ENCRUZILHADA,3548500.0,Santos,35.0,SP,Outras atividades associativas; Outros,Associações de atividades não especificadas anteriormente
604551,LOJA MACONICA VERITAS N 2915,,3999,Associação Privada,1999.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,GONZAGA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos; Religião,Religião
604639,ASSOCIACAO DE EDUCACAO INFANTIL NOSSA SENHORA DAS GRACAS,,3999,Associação Privada,1999.0,85.0,851.0,85112.0,Educação infantil - creche,8511200.0,Educação infantil - creche,CENTRO,3548500.0,Santos,35.0,SP,Educação e pesquisa,Educação infantil
604771,ASSOCIACAO ESTRELA DA ESPERANCA INTERNACIONAL - BRASIL,STAR OF HOPE,3999,Associação Privada,1999.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,BAIRRO EMBARE,3548500.0,Santos,35.0,SP,Assistência social; Desenvolvimento e defesa de direitos,Assistência social; Outros
604803,IGREJA CRISTA DA FAMILIA EM SANTOS,,3999,Associação Privada,1999.0,94.0,949.0,94910.0,Atividades de organizações religiosas,9491000.0,Atividades de organizações religiosas ou filosóficas,APARECIDA,3548500.0,Santos,35.0,SP,Religião,Religião
605087,CENTRO DE ENSINO SUPERIOR STRONG,,3999,Associação Privada,2008.0,85.0,853.0,85317.0,Educação superior - graduação,8531700.0,Educação superior - graduação,PAQUETA,3548500.0,Santos,35.0,SP,Educação e pesquisa; Outras atividades associativas,Associações de atividades não especificadas anteriormente
605145,PROJETO EDUCACIONAL DE CONSCIENTIZACAO E ORIENTACAO - PROECO,PROECO,3999,Associação Privada,2000.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,CHICO DE PAULA,3548500.0,Santos,35.0,SP,Assistência social,Assistência social
605319,ASSOCIACAO DA IGREJA METODISTA - TERCEIRA REGIAO ECLESIASTICA,IGREJA METODISTA EM SANTOS,3220,Organização Religiosa,2000.0,94.0,949.0,94910.0,Atividades de organizações religiosas,9491000.0,Atividades de organizações religiosas ou filosóficas,VILA MATIAS,3548500.0,Santos,35.0,SP,Religião,Religião
605334,IGREJA EVANGELICA BOLA DE NEVE,BOLA DE NEVE CHURCH,3220,Organização Religiosa,2004.0,94.0,949.0,94910.0,Atividades de organizações religiosas,9491000.0,Atividades de organizações religiosas ou filosóficas,MACUCO,3548500.0,Santos,35.0,SP,Religião,Religião
605447,ASSOCIACAO EQUOTERAPIA,PROJETO EQUOTERAPIA,3999,Associação Privada,2000.0,86.0,869.0,86909.0,Atividades de atenção à saúde humana não especificadas anteriormente,8690901.0,Atividades de práticas integrativas e complementares em saúde humana,JABAQUARA,3548500.0,Santos,35.0,SP,Assistência social; Saúde,Assistência social; Outros serviços de saúde
605477,INSTITUTO ELOS BRASIL,,3999,Associação Privada,2000.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,BOQUEIRAO,3548500.0,Santos,35.0,SP,Assistência social; Desenvolvimento e defesa de direitos,Outros
605835,CRECHE SOLAR DOS ANJOS E EDUCACAO INFANTIL,,3069,Fundação Privada,2001.0,85.0,851.0,85112.0,Educação infantil - creche,8511200.0,Educação infantil - creche,MORRO DA NOVA CINTRA,3548500.0,Santos,35.0,SP,Educação e pesquisa,Educação infantil
605904,ASSOCIACAO DOS SERVIDORES DA POLICIA FEDERAL EM SANTOS,ANSEF/STS,3999,Associação Privada,2001.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,CENTRO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
